u,Intercept,Stock_Index_Return,Three_Month_Rate_After_Demean,DTD_Level,DTD_Trend,Liquidity_Level_Nonfinancial,Liquidity_Trend_NonFinancial,NI_Over_TA_Level,NI_Over_TA_Trend,Size_Level,Size_Trend,M_Over_B,SIGMA,Liquidity_Level_Financial,Liquidity_Trend_Financial,DTD_Median_Fin,DTD_Median_Nfin,dummy_for_NM
1209,-2.4480818830221005,0.5266712737466691,11.983991425172205,-0.04447074470891424,-0.0009972034652437755,-0.013327865488973356,-0.07026028256445602,-1.2453308404886736,-0.28868409980289383,-0.141937728459696,-0.31515595124000106,-0.002101775119485269,0.46403020835325964,0.007004779953788152,-0.016497245690740098,-0.026296441727371958,-0.01114600813209184,0.0
1210,-2.448004131461773,0.5264056371958533,11.986809492273931,-0.044493569773861076,-0.0009969584377637042,-0.013262000049201805,-0.0702058419238266,-1.2451340332232554,-0.2884493542128656,-0.14192111098608295,-0.314933379754991,-0.002080928066510314,0.4636702315751043,0.007008337363283047,-0.016488129570826168,-0.026283275137543364,-0.011142377643115802,0.0
1211,-2.447926595515468,0.5261400758722471,11.989621815742288,-0.04451637701058591,-0.0009967131085007947,-0.01319620452137961,-0.07015147797170326,-1.2449372442890332,-0.28821497648313854,-0.14190447238561443,-0.31471105298645036,-0.0020600909702125324,0.4633107664069593,0.007011889949409421,-0.016479011619458528,-0.02627011237031592,-0.011138748855990794,0.0
1212,-2.4478492747755416,0.525874590257329,11.9924284019067,-0.04453916642937345,-0.000996467478686734,-0.013130478840151075,-0.07009719056572503,-1.2447404736844336,-0.2879809658044332,-0.14188781269913303,-0.3144889707053975,-0.0020392638265261873,0.46295181187396445,0.007015437716681942,-0.016469891900337354,-0.026256953448232798,-0.011135121769792975,0.0
1213,-2.447772168835061,0.5256091808302158,11.995229257090411,-0.04456193804050289,-0.0009962215495500854,-0.013064822940219017,-0.07004297956383357,-1.2445437214078894,-0.2877473213696293,-0.141871131967427,-0.31426713268255796,-0.002018446631387359,0.4625933670034521,0.007018980669611411,-0.016460770476768596,-0.02624379839372765,-0.011131496383599053,0.0
1214,-2.4476952772878002,0.5253438480676708,11.998024387610478,-0.04458469185424787,-0.0009959753223162953,-0.012999236756345081,-0.06998884482427237,-1.2443469874578232,-0.28751404237375966,-0.14185443023123004,-0.3140455386883675,-0.001997639380733378,0.4622354308249417,0.00702251881270477,-0.016451647411665944,-0.026230647229125013,-0.01112787269648627,0.0
1215,-2.4476185997282394,0.5250785924441118,12.000813799777779,-0.0446074278808767,-0.0009957287982076996,-0.01293372022334964,-0.0699347862055861,-1.2441502718326682,-0.2872811280140034,-0.14183770753122163,-0.3138241884929759,-0.0019768420705033526,0.4618780023701337,0.007026052150465095,-0.016442522767552918,-0.026217499976640652,-0.01112425070753241,0.0
1216,-2.4475421357515645,0.5248134144316207,12.00359749989702,-0.04463014613065214,-0.0009954819784435312,-0.012868273276111758,-0.06988080356662,-1.2439535745308532,-0.28704857748968005,-0.14182096390802706,-0.31360308186625024,-0.0019560546966379717,0.4615210806729057,0.007029580687391594,-0.01643339660656494,-0.026204356658381996,-0.0111206304158158,0.0
1217,-2.4474658849536657,0.5245483144999507,12.00637549426675,-0.04465284661383142,-0.0009952348642399268,-0.012802895849568965,-0.06982689676651918,-1.2437568955508107,-0.2868163900022429,-0.14180419940221733,-0.3133822185777789,-0.0019352772550794532,0.46116466476930534,0.007033104427979626,-0.016424268990451255,-0.026191217296348487,-0.0111170118204153,0.0
1218,-2.447389846931135,0.5242832931165352,12.009147789179364,-0.04467552934066639,-0.000994987456809934,-0.012737587878717371,-0.06977306566472789,-1.2435602348909645,-0.2865845647552729,-0.14178741405430942,-0.3131615983968744,-0.0019145097417715314,0.46080875369754587,0.007036623376720709,-0.016415139980577052,-0.026178081912431976,-0.011113394920410316,0.0
1219,-2.447314021281267,0.5240183507464962,12.011914390921092,-0.04469819432140339,-0.0009947397573635197,-0.012672349298611565,-0.06971931012098892,-1.243363592549747,-0.2863531009544721,-0.14177060790476614,-0.31294122109257727,-0.0018937521526597063,0.46045334649800035,0.007040137538102484,-0.016406009637925392,-0.026164950528417108,-0.01110977971488079,0.0
1220,-2.447238407602057,0.5237534878526521,12.014675305772021,-0.044720841566283295,-0.0009944917671075736,-0.01260718004436455,-0.0696656299953429,-1.243166968525589,-0.28612199780765774,-0.14175378099399646,-0.3127210864336595,-0.0018730044836908245,0.4600984422131967,0.007043646916608774,-0.016396878023099234,-0.026151823165981664,-0.011106166202907207,0.0
1221,-2.4471630054921993,0.5234887048955269,12.017430540006103,-0.04474347108554157,-0.0009942434872459189,-0.01254208005114782,-0.0696120251481277,-1.2429703628169173,-0.28589125452475583,-0.14173693336235538,-0.3125011941886278,-0.0018522667308135017,0.4597440398878118,0.007047151516719534,-0.016387745196323418,-0.026138699846697002,-0.011102554383570582,0.0
1222,-2.447087814551086,0.5232240023333579,12.020180099891148,-0.04476608288940814,-0.0009939949189793173,-0.012477049254190992,-0.06955849543997765,-1.242773775422167,-0.28566087031779486,-0.141720065050144,-0.3122815441257272,-0.001831538889977835,0.4593901385686667,0.007050651342910902,-0.01637861121744663,-0.026125580592028387,-0.011098944255952474,0.0
1223,-2.447012834378808,0.5229593806221035,12.022923991688828,-0.04478867698810752,-0.0009937460635054758,-0.012412087588782164,-0.069505040731823,-1.2425772063397658,-0.2854308444008996,-0.14170317609760968,-0.3120621360129442,-0.0018108209571354936,0.45903673730472094,0.007054146399655159,-0.016369476145943376,-0.026112465423335375,-0.01109533581913498,0.0
1224,-2.4469380645761483,0.5226948402154523,12.025662221654699,-0.04481125339185882,-0.0009934969220190548,-0.012347194990267499,-0.0694516608848891,-1.2423806555681447,-0.28520117599028516,-0.14168626654494604,-0.31184296961801033,-0.0017901129282397524,0.4586838351470671,0.007057636691420759,-0.016360340040915897,-0.02609935436187219,-0.011091729072200731,0.0
1225,-2.4468635047445892,0.5224303815648308,12.02839479603822,-0.04483381211087557,-0.0009932474957116745,-0.012282371394051486,-0.06939835576069597,-1.2421841231057333,-0.2849718643042504,-0.141669336432293,-0.31162404470840555,-0.001769414799245573,0.4583314311489261,0.007061122222672337,-0.016351202961096205,-0.02608624742878811,-0.011088124014232896,0.0
1226,-2.4467891544863027,0.5221660051194116,12.0311217210827,-0.04485635315536596,-0.0009929977857719209,-0.012217616735596556,-0.06934512522105743,-1.2419876089509623,-0.28474290856317225,-0.141652385799737,-0.3114053610513613,-0.0017487265661091517,0.4579795243656413,0.007064602997870684,-0.016342064964847913,-0.02607314464512783,-0.01108452064431518,0.0
1227,-2.4467150134041553,0.5219017113261213,12.03384300302536,-0.0448788765355328,-0.0009927477933853537,-0.012152930950423343,-0.06929196912808057,-1.2417911131022599,-0.2845143079894992,-0.14163541468731072,-0.31118691841386426,-0.001728048224788694,0.45762811385467356,0.007068079021472772,-0.016332926110168226,-0.026060046031831825,-0.011080918961531828,0.0
1228,-2.4466410811017036,0.5216375006296492,12.036558648097321,-0.04490138226157323,-0.0009924975197345134,-0.01208831397411042,-0.069238887344165,-1.2415946355580656,-0.2842860618077453,-0.14161842313499368,-0.3109687165626592,-0.0017073797712435744,0.45727719867559585,0.007071550297931755,-0.01632378645468982,-0.026046951609736718,-0.01107731896496762,0.0
1229,-2.446567357183195,0.5213733734724549,12.039268662523599,-0.04492387034367913,-0.0009922469659989271,-0.01202376574229444,-0.06918587973200228,-1.2413981763168014,-0.2840581692444841,-0.1416014111827118,-0.3107507552642525,-0.0016867212014351138,0.4569267778900879,0.007075016831696972,-0.016314646055682794,-0.026033861399575666,-0.011073720653707868,0.0
1230,-2.4464938412535644,0.5211093302947764,12.041973052523131,-0.04494634079203697,-0.0009919961333551164,-0.011959286190669854,-0.06913294615457523,-1.2412017353769014,-0.2838306295283427,-0.14158437887033762,-0.31053303428491547,-0.0016660725113258543,0.4565768505619315,0.007078478627213939,-0.016305504970056534,-0.02602077542197872,-0.01107012402683842,0.0
1231,-2.446420532918436,0.520845371534638,12.04467182430877,-0.044968793616827644,-0.000991745022976603,-0.011894875254988974,-0.0690800864751573,-1.2410053127367993,-0.2836034418899955,-0.14156732623769058,-0.3103155533906873,-0.001645433696880215,0.45622741575700454,0.0070819356889243535,-0.016296363254361575,-0.026007693697473185,-0.011066529083445666,0.0
1232,-2.4463474317841185,0.520581497627859,12.047364984087276,-0.044991228828226794,-0.0009914936360339165,-0.011830532871062005,-0.06902730055731188,-1.2408089083949239,-0.28337660556215793,-0.14155025332453677,-0.3100983123473786,-0.001624804754063975,0.4558784725432765,0.007085388021266136,-0.016287220964791543,-0.02599461624648399,-0.011062935822616521,0.0
1233,-2.4462745374576085,0.5203177090080603,12.050052538059344,-0.0450136464364044,-0.0009912419736946014,-0.011766258974756943,-0.06897458826489167,-1.2406125223497073,-0.28315011977958116,-0.1415331601705892,-0.3098813109205746,-0.001604185678844558,0.45553001999080245,0.007088835628673353,-0.016278078157184996,-0.025981543089334043,-0.011059344243438438,0.0
1234,-2.446201849546584,0.5200540061066741,12.052734492419615,-0.045036046451525244,-0.0009909900371232229,-0.011702053501999293,-0.06892194946203806,-1.2404161545995784,-0.2829239837790453,-0.14151604681550775,-0.3096645488756379,-0.001583576467190928,0.4551820571717189,0.007092278515576326,-0.016268934887027242,-0.02596847424624461,-0.011055754344999414,0.0
1235,-2.446129367659409,0.5197903893529505,12.055410853356644,-0.04505842888374858,-0.0009907378274813736,-0.011637916388772485,-0.06886938401318048,-1.2402198051429751,-0.28269819679935404,-0.14149891329889935,-0.30944802597771226,-0.001562977115073725,0.4548345831602379,0.007095716686401525,-0.016259791209452278,-0.025955409737335674,-0.011052166126387958,0.0
1236,-2.4460570914051267,0.5195268591739655,12.05808162705296,-0.04508079374322828,-0.0009904853459276825,-0.011573847571117346,-0.06881689178303568,-1.2400234739783271,-0.2824727580813284,-0.14148175966031795,-0.3092317419917253,-0.0015423876184650631,0.45448759703264197,0.007099150145571652,-0.016250647179244536,-0.02594234958262627,-0.011048579586693134,0.0
1237,-2.4459850203934623,0.5192634159946296,12.060746819685008,-0.04510314104011271,-0.000990232593617818,-0.011509846985132327,-0.06876447263660722,-1.2398271611040672,-0.28224766686780034,-0.14146458593926453,-0.3090156966823919,-0.0015218079733385313,0.45414109786727913,0.00710257889750562,-0.016241502850840785,-0.025929293802034875,-0.011044994725004526,0.0
1238,-2.44591315423482,0.519000060237695,12.063406437423215,-0.04512547078454492,-0.000989979571704498,-0.01144591456697347,-0.06871212643918469,-1.2396308665186238,-0.2820229224036079,-0.1414473921751874,-0.30879988981421713,-0.0015012381756695573,0.45379508474455793,0.0071060029466185354,-0.016232358278331915,-0.02591624241537975,-0.011041411540412258,0.0
1239,-2.445841492540284,0.5187367923237636,12.066060486431958,-0.04514778298666261,-0.0009897262813374946,-0.011382050252854187,-0.0686598530563432,-1.2394345902204305,-0.28179852393558824,-0.14143017840748195,-0.3085843211514995,-0.0014806782214348106,0.453449556746942,0.007109422297321727,-0.016223213515464782,-0.025903195442379307,-0.011037830032006979,0.0
1240,-2.4457700349216136,0.5184736126712944,12.068708972869581,-0.04517007765659787,-0.0009894727236636422,-0.011318253979045304,-0.06860765235394263,-1.2392383322079223,-0.28157447071257263,-0.14141294467549098,-0.30836899045833377,-0.0014601281066127965,0.4531045129589452,0.007112836954022737,-0.016214068615643992,-0.025890152902652452,-0.011034250198879877,0.0
1241,-2.4456987809912447,0.5182105216966127,12.071351902888406,-0.04519235480447755,-0.0009892188998268418,-0.01125452568187496,-0.06855552419812704,-1.2390420924795316,-0.28135076198537956,-0.14139569101850458,-0.30815389749861455,-0.0014395878271834146,0.45275995246712625,0.007116246921125338,-0.01620492363193369,-0.025877114815718937,-0.01103067204012267,0.0
1242,-2.44562773036229,0.5179475198139156,12.073989282634725,-0.04521461444042298,-0.000988964810968071,-0.011190865297728711,-0.06850346845532408,-1.238845871033687,-0.2811273970068099,-0.14137841747576033,-0.3079390420360388,-0.0014190573791282614,0.4524158743600841,0.007119652203029507,-0.016195778617059363,-0.025864081200999738,-0.011027095554827606,0.0
1243,-2.4455568826485345,0.5176846074352814,12.076621118248818,-0.04523685657455025,-0.0009887104582253883,-0.011127272763049284,-0.06845148499224428,-1.2386496678688266,-0.2809043750316404,-0.14136112408644322,-0.30772442383410903,-0.0013985367584303278,0.4520722777284526,0.007123052804131462,-0.016186633623409635,-0.02585105207781739,-0.011023520742087463,0.0
1244,-2.4454862374644355,0.5174217849706769,12.079247415864959,-0.04525908121696996,-0.00098845584273394,-0.01106374801433653,-0.06839957367588044,-1.2384534829833802,-0.2806816953166181,-0.1413438108896859,-0.3075100426561365,-0.0013780259610743292,0.4517291616648955,0.007126448728823648,-0.016177488703038,-0.02583802746539633,-0.011019947600995556,0.0
1245,-2.445415794425124,0.5171590528279651,12.081868181611412,-0.04528128837778723,-0.0009882009656259673,-0.011000290988147685,-0.06834773437350705,-1.2382573163757848,-0.28045935712045456,-0.14132647792456854,-0.30729589826524406,-0.0013575249830465215,0.45138652526410145,0.0071298399814947325,-0.016168343907664605,-0.02582500738286325,-0.01101637613064572,0.0
1246,-2.4453455531463986,0.5168964114129118,12.084483421610432,-0.04530347806710199,-0.000987945828030813,-0.010936901621096867,-0.06829596695267959,-1.2380611680444686,-0.28023735970382013,-0.14130912523011913,-0.307081990424369,-0.0013370338203345794,0.4510443676227788,0.007133226566529634,-0.016159199288677976,-0.02581199184924748,-0.011012806330132335,0.0
1247,-2.4452755132447295,0.5166338611291948,12.087093141978304,-0.0453256502950086,-0.0009876904310749278,-0.010873579849855333,-0.06824427128123389,-1.237865037987866,-0.2800157023293378,-0.1412917528453132,-0.3068683188962664,-0.001316552468927916,0.45070268783965123,0.007136608488309496,-0.01615005489713684,-0.02579898088348127,-0.011009238198550292,0.0
1248,-2.4452056743372546,0.5163714023784108,12.089697348825304,-0.04534780507159612,-0.0009874347758818767,-0.010810325611151278,-0.0681926472272856,-1.2376689262044132,-0.2797943842615778,-0.14127436080907418,-0.3066548834435117,-0.0012960809248174048,0.4503614850154517,0.007139985751211707,-0.016140910783771736,-0.025785974504400202,-0.011005671734995027,0.0
1249,-2.4451360360417773,0.5161090355600826,12.092296048255722,-0.04536994240694818,-0.0009871788635723458,-0.010747138841770046,-0.06814109465922952,-1.2374728326925417,-0.2795734047670521,-0.14125694916027354,-0.3064416838285037,-0.001275619183995557,0.4500207582529186,0.00714335835960991,-0.016131766998986857,-0.0257729727307435,-0.0110021069385625,0.0
1250,-2.4450665979767696,0.5158467610716669,12.094889246367906,-0.045392062311143115,-0.000986922695264149,-0.01068401947855356,-0.0680896134457389,-1.2372767574506862,-0.2793527631142079,-0.14123951793773026,-0.30622871981346744,-0.0012551672424563134,0.44968050665679,0.007146726317873981,-0.016122623592861693,-0.025759975581154372,-0.0109985438083492,0.0
1251,-2.444997359761367,0.5155845793085622,12.097476949254188,-0.04541416479425384,-0.0009866662720722347,-0.01062096745840084,-0.0680382034557649,-1.2370807004772817,-0.27913245857342284,-0.14122206718021185,-0.30601599116045763,-0.0012347250961953285,0.4493407293337989,0.007150089630370057,-0.01611348061515277,-0.02574698307418038,-0.010994982343452142,0.0
1252,-2.444928321015367,0.5153224906641156,12.100059163000969,-0.04543624986634785,-0.000986409595108691,-0.010557982718267606,-0.06798686455853598,-1.2368846617707592,-0.27891249041699856,-0.14120459692643345,-0.3058034976313606,-0.0012142927412096757,0.44900142539266885,0.007153448301460529,-0.016104338115295387,-0.02573399522827375,-0.01099142254296887,0.0
1253,-2.4448594813592335,0.5150604955296311,12.102635893688657,-0.0454583175374873,-0.0009861526654827537,-0.010495065195166367,-0.06793559662355719,-1.2366886413295572,-0.2786928579191556,-0.1411871072150585,-0.3055912389878979,-0.001193870173498087,0.4486625939441081,0.007156802335504031,-0.01609519614240519,-0.025721012061791743,-0.010987864405997465,0.0
1254,-2.4447908404140883,0.5147985942943757,12.105207147391742,-0.045480367817729024,-0.0009858954843008124,-0.010432214826166242,-0.06788439952060969,-1.2364926391521034,-0.2784735603560275,-0.14116959808469864,-0.3053792149916289,-0.0011734573890608488,0.4483242341008054,0.007160151736855476,-0.01608605474528002,-0.025708033592996962,-0.010984307931636518,0.0
1255,-2.4447223978017156,0.5145367873455884,12.107772930178724,-0.04550240071712434,-0.000985638052666417,-0.010369431548393149,-0.06783327311974993,-1.23629665523684,-0.27825459700565514,-0.14115206957391363,-0.30516742540395364,-0.001153054383899784,0.44798634497742457,0.0071634965098660314,-0.016076913972401456,-0.025695059840057724,-0.010980753118985163,0.0
1256,-2.4446541531445583,0.5142750750684869,12.110333248112207,-0.04552441624571947,-0.0009853803716802834,-0.010306715299029448,-0.06778221729130927,-1.2361006895821955,-0.2780359671479812,-0.14113452172121171,-0.30495586998611535,-0.0011326611540181768,0.4476489256906002,0.00716683665888313,-0.01606777387193653,-0.025682090821048366,-0.010977199967143055,0.0
1257,-2.4445861060657164,0.514013457846274,12.112888107248816,-0.045546414413555,-0.000985122442440301,-0.010244066015314163,-0.06773123190589317,-1.2359047421866114,-0.2778176700648445,-0.1411169545650494,-0.30474454849920385,-0.0011122776954209726,0.44731197535893247,0.007170172188250484,-0.016058634491739415,-0.025669126553949616,-0.010973648475210374,0.0
1258,-2.4445182561889487,0.5137519360601468,12.115437513639266,-0.04556839523066631,-0.0009848642660415384,-0.01018148363454277,-0.06768031683438074,-1.2357088130485137,-0.2775997050399746,-0.14109936814383156,-0.3045334607041579,-0.001091904004114748,0.44697549310298224,0.007173503102308068,-0.01604949587935301,-0.025656167056648894,-0.010970098642287826,0.0
1259,-2.444450603138669,0.5134905100893024,12.11798147332834,-0.045590358707083424,-0.0009846058435762505,-0.010118968094067066,-0.0676294719479239,-1.2355129021663447,-0.27738207135898607,-0.14108176249591176,-0.30432260636176783,-0.0010715400761074564,0.44663947804526627,0.007176829405392126,-0.016040358082010653,-0.025643212346940683,-0.010966550467476651,0.0
1260,-2.4443831465399453,0.5132291803109463,12.12051999235489,-0.045612304852831,-0.0009843471761338837,-0.010056519331295519,-0.06757869711794708,-1.235317009538533,-0.277164768309373,-0.1410641376595919,-0.3041119852326789,-0.0010511859074086617,0.44630392931025237,0.007180151101835205,-0.016031221146637714,-0.02563026244252683,-0.010963003949878604,0.0
1261,-2.4443158860185012,0.5129679471002991,12.12305307675186,-0.04563423367792825,-0.0009840882648010838,-0.009994137283692722,-0.06752799221614632,-1.2351211351635216,-0.2769477951805034,-0.1410464936731226,-0.3039015970773934,-0.0010308414940295683,0.4459688460243547,0.007183468195966101,-0.01602208511985321,-0.025617317361016873,-0.01095945908859597,0.0
1262,-2.44424882120071,0.5127068108306035,12.125580732546291,-0.045656145192389114,-0.0009838291106617019,-0.009931821888779654,-0.06747735711448882,-1.2349252790397403,-0.27673115126361386,-0.14102883057470333,-0.30369144165627365,-0.001010506831982859,0.4456342273159289,0.007186780692109933,-0.016012950047971472,-0.025604377119928426,-0.010955915882731563,0.0
1263,-2.444181951713599,0.5124457718731324,12.128102965759311,-0.04567803940622229,-0.0009835697147967996,-0.00986957308413347,-0.06742679168521233,-1.234729441165626,-0.276514835851804,-0.1410111484024819,-0.3034815187295449,-0.0009901819172827668,0.4453000723152673,0.007190088594588073,-0.016003815977003732,-0.025591441736687447,-0.010952374331388707,0.0
1264,-2.444115277184846,0.5121848305971952,12.130619782406157,-0.04569991632943091,-0.0009833100782846568,-0.009807390807387628,-0.06737629580082447,-1.2345336215396134,-0.27629884824003076,-0.1409934471945553,-0.30327182805729747,-0.0009698667459451561,0.44496638015459394,0.007193391907718201,-0.015994682952659676,-0.0255785112286286,-0.010948834433671275,0.0
1265,-2.4440487972427745,0.5119239873701451,12.133131188496156,-0.04572177597201299,-0.0009830502022007777,-0.009745274996231651,-0.06732586933410217,-1.2343378201601396,-0.2760831877251033,-0.1409757269889692,-0.30306236939948994,-0.0009495613139872405,0.4446331499680602,0.007196690635814303,-0.01598555102034914,-0.02556558561299558,-0.010945296188683638,0.0
1266,-2.443982511516361,0.5116632425573872,12.135637190032757,-0.04574361834396114,-0.0009827900876178963,-0.009683225588411268,-0.0672755121580911,-1.234142037025639,-0.2758678536056774,-0.14095798782371827,-0.30285314251595147,-0.0009292656174280552,0.4443003808917397,0.007199984783186625,-0.01597642022518357,-0.02555266490694143,-0.01094175959553071,0.0
1267,-2.443916419635226,0.5114025965223842,12.138137793013529,-0.04576544345526248,-0.0009825297356059843,-0.009621242521728038,-0.06722522414610499,-1.2339462721345522,-0.27565284518225003,-0.14094022973674616,-0.3026441471663848,-0.0009089796522879466,0.4439680720636238,0.007203274354141755,-0.01596729061197774,-0.02553974912752887,-0.010938224653317919,0.0
1268,-2.4438505212296375,0.5111420496266645,12.140633003430162,-0.04578725131589904,-0.0009822691472322553,-0.009559325734039753,-0.06717500517172509,-1.2337505254853103,-0.27543816175715374,-0.14092245276594545,-0.3024353831103685,-0.0008887034145890309,0.4436362226236167,0.007206559352982563,-0.01595816222525121,-0.02552683829173063,-0.010934691361151216,0.0
1269,-2.4437848159305067,0.5108816022298291,12.143122827268476,-0.04580904193584741,-0.0009820083235611734,-0.009497475163260036,-0.06712485510879955,-1.2335547970763514,-0.2752238026345518,-0.14090465694915802,-0.30222685010735956,-0.0008684369003547146,0.44330483171353063,0.007209839784008219,-0.015949035109229966,-0.025513932416429762,-0.010931159718137079,0.0
1270,-2.443719303369391,0.5106212546895584,12.14560727050841,-0.045830815325078884,-0.000981747265654457,-0.00943569074735845,-0.06707477383144285,-1.2333590869061075,-0.27500976712043224,-0.1408868423241748,-0.30201854791669663,-0.0008481801056102328,0.44297389847708163,0.007213115651514224,-0.015939909307847895,-0.025501031518419988,-0.010927629723382506,0.0
1271,-2.4436539831784883,0.5103610073616192,12.148086339124067,-0.045852571493559334,-0.0009814859745710875,-0.00937397242436036,-0.06702476121403513,-1.2331633949730252,-0.27479605452260286,-0.14086900892873605,-0.3018104762976017,-0.0008279330263821459,0.44264342205988444,0.007216386959792369,-0.015930784864748415,-0.025488135614405973,-0.010924101375995015,0.0
1272,-2.44358885499064,0.510100860599872,12.150560039083683,-0.04587431045124943,-0.0009812244513673135,-0.009312320132346966,-0.06697481713122172,-1.2329677212755332,-0.2745826641506859,-0.14085115680053117,-0.3016026350091833,-0.0008076956586986692,0.4423134016094478,0.007219653713130779,-0.015921661823285978,-0.025475244721003695,-0.010920574675082654,0.0
1273,-2.4435239184393267,0.5098408147562778,12.153028376349628,-0.04589603220810452,-0.0009809626970966588,-0.00925073380945525,-0.06692494145791236,-1.2327720658120678,-0.27436959531611216,-0.14083328597719907,-0.3013950238104387,-0.0007874679985895444,0.44198383627516996,0.00722291591581389,-0.01591254022652755,-0.02546235885474074,-0.010917049619753982,0.0
1274,-2.443459173158669,0.5095808701809055,12.15549135687846,-0.045917736774074555,-0.0009807007128099262,-0.009189213393877807,-0.06687513406928085,-1.2325764285810719,-0.27415684733211676,-0.14081539649632796,-0.30118764246025664,-0.0007672500420860366,0.4416547252083338,0.007226173572122459,-0.015903420117254284,-0.025449478032056626,-0.010913526209118084,0.0
1275,-2.443394618783426,0.5093210272219375,12.157948986620877,-0.0459394241591042,-0.0009804384995552077,-0.009127758823863005,-0.0668253948407642,-1.2323808095809763,-0.2739444195137326,-0.14079748839545575,-0.3009804907174198,-0.0007470417852210275,0.44132606756210274,0.007229426686333566,-0.01589430153796284,-0.025436602269303117,-0.010910004442284568,0.0
1276,-2.443330254948994,0.5090612862256787,12.160401271521742,-0.045961094373132935,-0.0009801760583778853,-0.009066370037714697,-0.06677572364806231,-1.2321852088102248,-0.27373231117778624,-0.14077956171206957,-0.3007735683406075,-0.0007268432240288489,0.44099786249151546,0.007232675262720622,-0.015885184530867076,-0.02542373158274454,-0.010906484318363557,0.0
1277,-2.443266081291406,0.5088016475365613,12.162848217520107,-0.045982747426094824,-0.0009799133903206421,-0.009005046973792383,-0.06672612036713707,-1.231989626267247,-0.2735205216428916,-0.1407616164836064,-0.3005668750883975,-0.000706654354545401,0.44067010915348154,0.0072359193055533694,-0.015876069137899414,-0.025410865988558115,-0.010902965836465701,0.0
1278,-2.4432020974473296,0.5085421114971532,12.165289830549181,-0.046004383327918605,-0.0009796504964234656,-0.008943789570511007,-0.06667658487421209,-1.2317940619504852,-0.2733090502294454,-0.14074365274745274,-0.30036041071926944,-0.0006864751728082215,0.44034280670677683,0.007239158819097882,-0.01586695540071241,-0.025398005502834244,-0.010899448995702164,0.0
1279,-2.4431383030540665,0.5082826784481641,12.167726116536372,-0.0460260020885277,-0.0009793873777236548,-0.008882597766340969,-0.06662711704577189,-1.2315985158583753,-0.273097896259622,-0.14072567054094487,-0.30015417499160657,-0.0006663056748562185,0.44001595431203916,0.007242393807616573,-0.01585784336068022,-0.02538515014157684,-0.010895933795184632,0.0
1280,-2.443074697749552,0.5080233487284525,12.170157081403268,-0.04604760371784038,-0.0009791240352558265,-0.00882147149980815,-0.06657771675856142,-1.2314029879893587,-0.27288705905736754,-0.1407076699013689,-0.2999481676636986,-0.0006461458567300002,0.4396895511317631,0.0072456242753682,-0.015848733058900097,-0.025372299920703643,-0.010892420234025311,0.0
1281,-2.4430112811723528,0.5077641226750323,12.172582731065665,-0.046069188225769525,-0.0009788604700519208,-0.00876041070949371,-0.06652838388958542,-1.231207478341869,-0.2726765379483953,-0.14068965086596072,-0.2997423884937438,-0.0006259957144716319,0.4393635963302961,0.0072488502266078465,-0.015839624536193815,-0.02535945485604651,-0.010888908311336924,0.0
1282,-2.4429480529616674,0.5075050006230801,12.175003071433528,-0.046090755622222715,-0.0009785966831412074,-0.008699415334034122,-0.06647911831610791,-1.2310119869143457,-0.27246633226018036,-0.14067161347190613,-0.2995368372398517,-0.0006058552441247263,0.4390380890738333,0.007252071665586959,-0.01583051783310918,-0.02534661496335177,-0.010885398026232717,0.0
1283,-2.4428850127573227,0.5072459829059414,12.177418108411057,-0.04611230591710222,-0.0009783326755502919,-0.008638485312121108,-0.0664299199156515,-1.2308165137052243,-0.2722564413219545,-0.1406535577563408,-0.2993315136600454,-0.0005857244417344885,0.4387130285304137,0.0072552885965533305,-0.0158214129899215,-0.025333780258280487,-0.010881889377826444,0.0
1284,-2.442822160199775,0.5069870698551374,12.179827847896656,-0.046133839120305095,-0.0009780684483031224,-0.008577620582501722,-0.06638078856599697,-1.2306210587129456,-0.2720468644647007,-0.1406354837563507,-0.299126417512264,-0.0005656033033476296,0.43838841386991495,0.007258501023751092,-0.01581231004663495,-0.025320950756408767,-0.010878382365232388,0.0
1285,-2.4427594949301095,0.5067282618003726,12.182232295782935,-0.046155355241723046,-0.0009778040024209943,-0.008516821083978082,-0.06633172414518253,-1.2304256219359517,-0.27183760102114873,-0.14061739150897162,-0.2989215485543647,-0.0005454918250124112,0.43806424426404916,0.007261708951420758,-0.015803209042984122,-0.025308126473228113,-0.01087487698756535,0.0
1286,-2.4426970165900364,0.5064695590695396,12.184631457956726,-0.046176854291242624,-0.000977539338922557,-0.00845608675540735,-0.06628272653150331,-1.2302302033726729,-0.27162865032576916,-0.1405992810511897,-0.29871690654412575,-0.0005253900027785662,0.4377405188863583,0.007264912383799177,-0.0157941100184354,-0.025295307424145687,-0.010871373243940639,0.0
1287,-2.4426347248218923,0.506210961988728,12.187025340299098,-0.04619833627874488,-0.0009772744588238203,-0.00839541753570186,-0.06623379560351081,-1.2300348030215524,-0.2714200117147689,-0.140581152419941,-0.2985124912392481,-0.000505297832697392,0.4374172369122097,0.007268111325119559,-0.015785013012188376,-0.025282493624484634,-0.010867871133474085,0.0
