u,Intercept,Stock_Index_Return,Three_Month_Rate_After_Demean,DTD_Level,DTD_Trend,Liquidity_Level_Nonfinancial,Liquidity_Trend_NonFinancial,NI_Over_TA_Level,NI_Over_TA_Trend,Size_Level,Size_Trend,M_Over_B,SIGMA,Liquidity_Level_Financial,Liquidity_Trend_Financial,DTD_Median_Fin,DTD_Median_Nfin,dummy_for_NM
1282,-4.240828442377667,1.402915835679937,8.010451943019042,-0.4280991152380457,-0.36155993026153527,-0.0007447305286506522,-0.05875560847928395,-2.6844157358329825,-0.7817403200108985,0.08596512162954786,-0.09964998261384683,0.008346540990699654,-0.5969245011278691,-0.0006041534426287746,-0.07499965147604559,0.06198409680259962,0.27039352041460324,-0.6922953002892375
1283,-4.241428461833776,1.4032538061280833,8.006151886244332,-0.4277994587873474,-0.36132459537701966,-0.0007441500683744156,-0.05870981354390166,-2.6848539270701837,-0.7815537692165736,0.08593458787342588,-0.09927765569732505,0.008345682138639291,-0.5965210059552539,-0.0006043512319903249,-0.07503101035166616,0.0619512320252518,0.2702959195080771,-0.692099541942341
1284,-4.242027621868398,1.4035912327976094,8.001853149783066,-0.4275001740960585,-0.36108951859971367,-0.0007435705122419967,-0.0586640899336622,-2.685291810722501,-0.781367277170186,0.08590406192336879,-0.09890593950441706,0.008344812813554939,-0.5961179293790697,-0.0006045489738521188,-0.07506235486416207,0.0619183741185651,0.2701982913245516,-0.6919038993923659
1285,-4.242625924112488,1.4039281161917752,7.997555744078454,-0.42720126056152696,-0.36085469957645155,-0.0007429918581425522,-0.058618437482124905,-2.6857293869247494,-0.781180843851378,0.08587354377749414,-0.09853483311832612,0.008343933059806068,-0.5957152710990476,-0.0006047466682230858,-0.0750936850185359,0.0618855231825477,0.27010063614501445,-0.6917083725613397
1286,-4.243223370193751,1.4042644568134262,7.993259679513537,-0.426902717582234,-0.3606201379546034,-0.000742414103971805,-0.05857285602336595,-2.686166655811695,-0.7809944692397986,0.08584303343392,-0.09816433562359583,0.008343042921601408,-0.5953130308138551,-0.0006049443151121458,-0.07512500081978818,0.06185267931664634,0.2700029542495495,-0.6915129613713455
1287,-4.243819961736641,1.4046002551649912,7.988964966411472,-0.4266045445577928,-0.36038583338207436,-0.0007418372476320171,-0.05852734539197629,-2.6866036175180428,-0.7808081533151049,0.0858125308907647,-0.09779444610610888,0.00834214244299945,-0.5949112082211043,-0.000605141914528224,-0.07515630227291861,0.061819842619748835,0.26990524591733966,-0.6913176657445221
1288,-4.244415700362373,1.4049355117484845,7.984671615035773,-0.4263067408889456,-0.3601517855073033,-0.0007412612870319663,-0.05848190542305971,-2.6870402721784563,-0.780621896056961,0.08578203614614714,-0.09742516365308496,0.008341231667908941,-0.5945098030173623,-0.0006053394664802397,-0.07518758938292461,0.061787013190186535,0.26980751142666826,-0.6911224856030646
1289,-4.245010587688918,1.405270227065508,7.980379635590573,-0.42600930597756154,-0.3599179939792628,-0.0007406862200869189,-0.05843653595223076,-2.687476619927534,-0.7804356974450382,0.0857515491981866,-0.09705648735307826,0.008340310640089318,-0.5941088148981586,-0.0006055369709771156,-0.07521886215480206,0.06175419112573662,0.26970975105492256,-0.6909274208692231
1290,-4.245604625331013,1.4056044016172435,7.97608903822087,-0.4257122392266341,-0.3596844584474571,-0.0007401120447186064,-0.05839123681561291,-2.6879126608998307,-0.7802495574590157,0.08572107004500294,-0.09668841629597635,0.008339379403151246,-0.5937082435579945,-0.0006057344280277622,-0.07525012059354554,0.061721376523624555,0.26961196507859553,-0.6907324714653039
1291,-4.246197814900164,1.4059380359044658,7.971799833012786,-0.4254155400402791,-0.35945117856192277,-0.000739538758855199,-0.0583460078498365,-2.688348395229843,-0.7800634760785795,0.08569059868471623,-0.09632094957299742,0.008338438000557055,-0.5933080886903525,-0.000605931837641102,-0.07528136470414785,0.061688569480526624,0.26951415377328863,-0.6905376373136687
1292,-4.246790158004653,1.4062711304275288,7.967512029993827,-0.42511920782373247,-0.3592181539732265,-0.0007389663604312811,-0.058300848892036815,-2.688783823052013,-0.7798774532834233,0.08566013511544722,-0.09595408627668911,0.008337486475621204,-0.5929083499877044,-0.0006061291998260485,-0.07531259449160026,0.061655770092572074,0.26941631741371397,-0.6903429183367348
1293,-4.247381656249534,1.406603685686379,7.963225639133119,-0.4248232419833475,-0.358985384332465,-0.0007383948473878277,-0.05825575977985217,-2.68921894450074,-0.7796914890532479,0.08562967933531701,-0.09558782550092648,0.008336524871510782,-0.5925090271415203,-0.0006063265145915132,-0.07534380996089203,0.06162297845534568,0.26931845627369677,-0.6901483144569749
1294,-4.247972311236647,1.406935702180545,7.958940670341673,-0.4245276419265929,-0.3587528692912643,-0.0007378242176721776,-0.058210740351421916,-2.689653759710356,-0.7795055833677618,0.0855992313424469,-0.09522216634090941,0.008335553231245994,-0.5921101198422776,-0.0006065237819464068,-0.07537501111701134,0.061590194663890103,0.2692205706261781,-0.6899538255969173
1295,-4.248562124564618,1.4072671804091463,7.954657133472627,-0.4242324070620502,-0.3585206085017782,-0.0007372544692380097,-0.05816579044538456,-2.6900882688151455,-0.7793197362066804,0.08556879113495924,-0.09485710789316093,0.008334571597700562,-0.5917116277794687,-0.0006067210018996425,-0.0754061979649445,0.061557418812708174,0.2691226607432168,-0.6897594516791464
1296,-4.249151097828862,1.407598120870888,7.950375038321489,-0.42393753679941176,-0.35828860161668813,-0.0007366856000453198,-0.05812090990087582,-2.690522471949352,-0.779133947549727,0.08553835871097622,-0.09449264925552658,0.008333580013602248,-0.5913135506416112,-0.0006069181744601242,-0.07543737050967615,0.06152465099576527,0.2690247268959921,-0.6895651926263006
1297,-4.249739232621589,1.4079285240640633,7.946094394626401,-0.42364303054947855,-0.358056848289202,-0.0007361176080603951,-0.058076098557526774,-2.690956369247146,-0.7789482173766316,0.08550793406862067,-0.09412878952717008,0.008332578521533327,-0.5909158881162543,-0.0006071152996367612,-0.07546852875618942,0.061491891306491686,0.268926769354806,-0.6893710483610751
1298,-4.250326530531807,1.4082583904865533,7.941815212068372,-0.42334888772415735,-0.3578253481730534,-0.0007355504912557886,-0.058031356255461894,-2.69138996084266,-0.7787625456671321,0.08547751720601611,-0.09376552780857406,0.00833156716393102,-0.5905186398899899,-0.0006073123774384629,-0.07549967270946605,0.06145913983778493,0.26882878838908575,-0.6891770188062194
1299,-4.250912993145331,1.4085877206358277,7.937537500271526,-0.42305510773645905,-0.3575941009225007,-0.0007349842476102983,-0.057986682835297176,-2.6918232468699657,-0.7785769324009735,0.08544710812128607,-0.09340286320153601,0.00833054598308798,-0.5901218056484585,-0.0006075094078741242,-0.07553080237448562,0.06142639668201208,0.2687307842673859,-0.6889831038845391
1300,-4.25149862204478,1.4089165150089462,7.933261268803352,-0.42276169000049596,-0.3573631061923267,-0.000734418875108939,-0.05794207813813829,-2.6922562274630852,-0.7783913775579081,0.08541670681255488,-0.09304079480916749,0.008329515021152745,-0.5897253850763591,-0.000607706390952655,-0.07556191775622645,0.06139366193101213,0.268632757257391,-0.6887893035188944
1301,-4.252083418809587,1.4092447741025556,7.9289865271749465,-0.4224686339314799,-0.35713236363783685,-0.0007338543717429244,-0.05789754200557866,-2.6926889027559873,-0.7782058811176957,0.0853863132779471,-0.09267932173589244,0.008328474320130185,-0.589329377857458,-0.0006079033266829506,-0.07559301885966527,0.061360935676098134,0.268534707625918,-0.6885956176322016
1302,-4.252667385016003,1.4095724984128943,7.924713284841241,-0.42217593894571953,-0.3569018729148594,-0.0007332907355096353,-0.057853074279697644,-2.6931212728825917,-0.7780204430601033,0.08535592751558788,-0.09231844308744386,0.008327423921882005,-0.5889337836745956,-0.0006081002150739141,-0.07562410568977734,0.06132821800805972,0.2684366356389183,-0.6884020461474306
1303,-4.2532505222370975,1.409899688435789,7.920441551201273,-0.42188360446061857,-0.3566716336797443,-0.0007327279644126035,-0.057808674803058645,-2.6935533379767564,-0.7778350633649052,0.08532554952360269,-0.09195815797086382,0.00832636386812715,-0.5885386022096957,-0.000608297056134436,-0.07565517825153574,0.06129550901716523,0.26833854156148,-0.6882085889876083
1304,-4.253832832042766,1.4102263446666563,7.916171335598402,-0.42159162989467325,-0.3564416455893617,-0.0007321660564614829,-0.05776434341870729,-2.6939850981722975,-0.7776497420118831,0.08529517930011747,-0.0915984654944999,0.008325294200442302,-0.5881438331437737,-0.000608493849873421,-0.07568623654991254,0.061262808793164016,0.26824042565783107,-0.6880152460758152
1305,-4.254414315999736,1.4105524676005046,7.9119026473205585,-0.4213000146674698,-0.35621190830110216,-0.0007316050096720299,-0.05772007997016955,-2.6944165536029665,-0.7774644789808259,0.08526481684325875,-0.09123936476800454,0.008324214960262321,-0.5877494761569446,-0.0006086905962997605,-0.07571728058987792,0.06123011742528878,0.2681422881913408,-0.6878220173351877
1306,-4.254994975671568,1.4108780577319335,7.907635495600483,-0.42100875819968286,-0.3559824214728752,-0.0007310448220660764,-0.05767588430144994,-2.6948477044024766,-0.7772792742515301,0.08523446215115328,-0.09088085490233233,0.008323126188880689,-0.587355530928431,-0.0006088872954223448,-0.07574831037640066,0.06119743500225774,0.26804412942452205,-0.6876289026889171
1307,-4.25557481261866,1.4112031155551303,7.903369889615965,-0.420717859913073,-0.3557531847631087,-0.0007304854916715096,-0.05763175625702971,-2.6952785507044705,-0.7770941278037996,0.08520411522192833,-0.09052293500973863,0.008322027927449974,-0.5869619971365717,-0.0006090839472500636,-0.07577932591444757,0.061164761612276915,0.26794594961903484,-0.6874359020602492
1308,-4.256153828398256,1.411527641563878,7.899105838490083,-0.42042731923048376,-0.35552419783074796,-0.0007299270165222476,-0.05758769568186503,-2.695709092642558,-0.7769090396174447,0.0851737760537118,-0.0901656042037775,0.008320920216982282,-0.5865688744588292,-0.0006092805517918131,-0.07581032720898424,0.06113209734304244,0.2678477490356871,-0.6872430153724853
1309,-4.256732024564448,1.4118516362515487,7.894843351291423,-0.4201371355758408,-0.35529546033525483,-0.0007293693946582155,-0.0575437024213851,-2.69613933035028,-0.776724009672284,0.08514344464463174,-0.08980886159929946,0.0083198030983497,-0.5861761625717982,-0.0006094771090564752,-0.07584131426497434,0.06109944228174263,0.26774952793443796,-0.6870502425489814
1310,-4.257309402668177,1.4121751001111065,7.890582437034338,-0.4198473083741485,-0.35506697193660713,-0.0007288126241253242,-0.0574997763214905,-2.696569263961129,-0.7765390379481433,0.08511312099281672,-0.08945270631245072,0.008318676612284755,-0.5857838611512132,-0.0006096736190529387,-0.0758722870873801,0.061066796515060355,0.2676512865743998,-0.6868575835131476
1311,-4.257885964257244,1.4124980336351087,7.8863231046791675,-0.4195578370514882,-0.35483873229529783,-0.0007282567029754468,-0.05745591722855127,-2.696998893608553,-0.7763541244248552,0.0850828050963959,-0.0890971374606695,0.008317540799380841,-0.5853919698719565,-0.0006098700817900901,-0.07590324568116219,0.0610341601291752,0.2675530252138405,-0.6866650381884506
1312,-4.25846171087631,1.4128204373157063,7.882065363132477,-0.4192687210350162,-0.3546107410723341,-0.0007277016292663958,-0.05741212498940519,-2.697428219425942,-0.77616926908226,0.08505249695349879,-0.08874215416268616,0.008316395700092693,-0.5850004884080668,-0.0006100664972768105,-0.07593419005127955,0.061001533209765646,0.2674547441101859,-0.6864726064984102
1313,-4.259036644066905,1.413142311644642,7.877809221247288,-0.41897995975296093,-0.35438299792923617,-0.0007271474010618994,-0.057368399451355995,-2.6978572415466235,-0.7759844719002053,0.08502219656225524,-0.08838775553851985,0.00831524135473679,-0.5846094164327454,-0.000610262865521984,-0.07596512020268964,0.0609689158420113,0.26735644352002164,-0.6862802883666012
1314,-4.259610765367425,1.413463657113251,7.873554687823304,-0.41869155263462143,-0.3541555025280373,-0.0007265940164315821,-0.057324740462171606,-2.69828596010389,-0.7757997328585455,0.0849919039207958,-0.08803394070947745,0.008314077803491846,-0.5842187536183661,-0.0006104591865344869,-0.07599603614034812,0.060936308110595035,0.26725812369909613,-0.6860880837166538
1315,-4.260184076313144,1.413784474212464,7.869301771607154,-0.4184034991103648,-0.3539282545312824,-0.0007260414734509381,-0.057281147870082386,-2.698714375230969,-0.7756150519371431,0.08496161902725119,-0.08768070879815149,0.008312905086399213,-0.583828499636481,-0.0006106554603232026,-0.0760269378692093,0.06090371009970527,0.2671597849023223,-0.6858959924722523
1316,-4.260756578436215,1.4141047634328041,7.8650504812926085,-0.418115798611624,-0.35370125360202737,-0.0007254897702013137,-0.0572376215237794,-2.699142487061046,-0.7754304291158675,0.08493134187975267,-0.08732805892841755,0.00831172324336335,-0.5834386541578299,-0.0006108516868970058,-0.07605782539422584,0.06087112189303801,0.26706142738378014,-0.6857040145571356
1317,-4.261328273265677,1.4144245252643914,7.860800825520821,-0.41782845057089557,-0.3534744994038381,-0.0007249389047698795,-0.05719416127241258,-2.699570295727236,-0.7752458643745949,0.08490107247643201,-0.08697599022543367,0.008310532314152238,-0.5830492168523467,-0.0006110478662647719,-0.07608869872034849,0.06083854357379911,0.26696305139671883,-0.6855121498950972
1318,-4.261899162327456,1.4147437601969377,7.856552812880546,-0.41754145442173785,-0.3532479916007902,-0.000724388875249614,-0.057150766965589156,-2.6999978013626262,-0.7750613576932097,0.08487081081542129,-0.0866245018156383,0.008309332338397816,-0.5826601873891677,-0.0006112439984353743,-0.07611955785252676,0.06080597522470631,0.26686465719355895,-0.6853203984099858
1319,-4.26246924714437,1.4150624687197504,7.85230645190837,-0.4172548095987685,-0.3530217298574677,-0.0007238396797392772,-0.057107438453371774,-2.7004250041002282,-0.7748769090516033,0.08484055689485316,-0.08627359282674729,0.008308123355596445,-0.5822715654366392,-0.0006114400834176883,-0.07615040279570859,0.0607734169279915,0.266766245025895,-0.6851287600257032
1320,-4.263038529236141,1.4153806513217337,7.848061751088936,-0.4169685155376621,-0.35279571383896235,-0.0007232913163433918,-0.05706417558627689,-2.7008519040730183,-0.7746925184296738,0.08481031071286074,-0.08592326238775316,0.008306905405109314,-0.5818833506623243,-0.0006116361212205822,-0.07618123355483991,0.06074086876540283,0.26666781514449756,-0.6849372346662069
1321,-4.2636070101193875,1.4156983084913854,7.8438187188551725,-0.41668257167514866,-0.35256994321087287,-0.0007227437831722194,-0.057020978215272966,-2.7012785014139067,-0.774508185807327,0.08478007226757733,-0.08557350962892274,0.008305678526162888,-0.5814955427330121,-0.0006118321118529289,-0.07621205013486533,0.06070833081820673,0.26656936779931517,-0.6847458222555082
1322,-4.264174691307638,1.416015440716801,7.839577363588514,-0.41639697744901066,-0.3523444176393044,-0.0007221970783417395,-0.056977846191778855,-2.701704796255764,-0.7743239111644765,0.08474984155713702,-0.08522433368179616,0.00830444275784933,-0.5811081413147229,-0.0006120280553235913,-0.076242852540728,0.06067580316719018,0.26647090323947703,-0.6845545227176729
1323,-4.264741574311337,1.4163320484856714,7.835337693619122,-0.41611173229808146,-0.35211913679086704,-0.0007216511999736273,-0.05693477936766203,-2.702130788731398,-0.7741396944810421,0.08471961857967407,-0.08487573367918311,0.008303198139126944,-0.5807211460727174,-0.0006122239516414376,-0.07627364077736914,0.060643285892662685,0.2663724217132951,-0.6843633359768212
1324,-4.265307660637839,1.416648132285283,7.831099717226122,-0.4158268356622431,-0.3518941003326759,-0.0007211061461952337,-0.056891777595236975,-2.702556478973573,-0.7739555357369517,0.08468940333332331,-0.08452770875516336,0.008301944708820588,-0.5803345566715037,-0.0006124198008153328,-0.07630441484972864,0.060610779074458485,0.2662739234682662,-0.6841722619571273
1325,-4.2658729517914225,1.4169636926025213,7.826863442637801,-0.4155422869824237,-0.3516693079323496,-0.000720561915139562,-0.05684884072726339,-2.70298186711499,-0.7737714349121405,0.08465919581622001,-0.084180258045083,0.00830068250562211,-0.579948372774844,-0.0006126156028541426,-0.07633517476274462,0.06057828279193856,0.2661754087510745,-0.6839813005828199
1326,-4.266437449273296,1.4172787299238674,7.8226288780318445,-0.41525808570059575,-0.3514447592580098,-0.0007200185049452477,-0.056805968616944646,-2.7034069532883107,-0.7735873919865499,0.08462899602649976,-0.08383338068555424,0.008299411568090786,-0.5795625940457627,-0.0006128113577667248,-0.07636592052135369,0.060545797123992745,0.2660768778075932,-0.683790451778182
1327,-4.267001154581594,1.4175932447354,7.818396031535563,-0.4149742312597738,-0.3512204539782803,-0.0007194759137565381,-0.05676316111792607,-2.7038317376261345,-0.77340340694013,0.0845988039622987,-0.08348707581445203,0.00829813193465373,-0.5791772201465529,-0.0006130070655619408,-0.0763966521304909,0.06051332214904184,0.2659783308828875,-0.6835997154675503
1328,-4.267564069211389,1.417907237522797,7.814164911226097,-0.4146907231040126,-0.3509963917622866,-0.000718934139723268,-0.056720418084293234,-2.7042562202610108,-0.7732194797528371,0.08456861962175352,-0.08314134257091277,0.008296843643606305,-0.5787922507387846,-0.000613202726248651,-0.0764273695950897,0.06048085794503957,0.26587976822121623,-0.6834090915753163
1329,-4.268126194654692,1.4182207087713328,7.809935525130632,-0.41440756067840434,-0.3507725722796546,-0.0007183931810008427,-0.0566777393705704,-2.704680401325441,-0.7730356104046356,0.08453844300300115,-0.08279618009533374,0.008295546733112575,-0.5784076854833111,-0.0006133983398357099,-0.07645807292008172,0.06044840458947484,0.26578119006603423,-0.6832185800259248
1330,-4.268687532400463,1.4185336589658801,7.805707881226631,-0.41412474342907724,-0.3505489952005098,-0.0007178530357502154,-0.056635124831718765,-2.705104280951868,-0.7728517988754964,0.08450827410417902,-0.08245158752936887,0.008294241241205723,-0.5780235240402763,-0.0006135939063319708,-0.07648876211039726,0.060415962159373525,0.2656825966599945,-0.6830281807438752
1331,-4.269248083934607,1.4188460885909135,7.801481987442041,-0.41384227080319286,-0.3503256601954773,-0.0007173137021378633,-0.05659257432313497,-2.7055278592726886,-0.7726680451453978,0.08447811292342497,-0.08210756401592922,0.00829292720578844,-0.5776397660691222,-0.0006137894257462924,-0.07651943717096493,0.060383530731300726,0.26558398824495044,-0.6828378936537208
1332,-4.269807850739987,1.419157998130502,7.797257851655514,-0.41356014224894444,-0.35010256693567976,-0.0007167751783357737,-0.0565500877006493,-2.7059511364202393,-0.772484349194326,0.08444795945887741,-0.08176410869917983,0.00829160466463337,-0.5772564112285954,-0.0006139848980875273,-0.07655009810671168,0.060351110381362656,0.2654853650619582,-0.6826477186800689
1333,-4.270366834296422,1.4194693880683187,7.793035481696615,-0.41327835721555434,-0.34987971509273796,-0.0007162374625214157,-0.05650766482052426,-2.7063741125268157,-0.7723007110022734,0.08441781370867507,-0.08142122072453817,0.008290273655383536,-0.5768734591767546,-0.0006141803233645192,-0.07658074492256303,0.06031870118520884,0.2653867273512784,-0.6824576557475803
1334,-4.2709250360807,1.419780258887632,7.788814885346042,-0.4129969151532724,-0.349657104338769,-0.000715700552877725,-0.056465305539452774,-2.7067967877246537,-0.7721171305492407,0.08438767567095712,-0.08107889923867251,0.008288934215552712,-0.5764909095709774,-0.0006143757015861263,-0.07661137762344289,0.060286303218033875,0.2652880753523787,-0.6822677047809702
1335,-4.271482457566572,1.4200906110713136,7.784596070335839,-0.4127158155133734,-0.34943473434638594,-0.0007151644475930827,-0.056423009714556674,-2.7072191621459365,-0.771933607815235,0.08435754534386328,-0.0807371433895,0.008287586382525896,-0.5761087620679672,-0.0006145710327611905,-0.07664199621427335,0.060253916554579685,0.265189409303936,-0.6820778657050074
1336,-4.272039100224768,1.4204004451018353,7.7803790443495995,-0.412435057748155,-0.34921260478869687,-0.0007146291448612914,-0.056380777203385087,-2.7076412359227966,-0.7717501427802712,0.08432742272553354,-0.08039595232618457,0.008286230193559667,-0.5757270163237603,-0.0006147663168985573,-0.07667260069997504,0.060221541269137424,0.26509072944383816,-0.6818881384445146
1337,-4.272594965522992,1.4207097614612683,7.7761638150226915,-0.41215464131093626,-0.3489907153393045,-0.0007140946428815598,-0.056338607863912885,-2.708063009187316,-0.7715667354243712,0.08429730781410846,-0.0800553251991366,0.008284865685782641,-0.5753456719937327,-0.000614961554007076,-0.07670319108546719,0.0601891774355494,0.26499203600918664,-0.6816985229243682
1338,-4.273150054925934,1.4210185606312844,7.771950389942455,-0.41187456565605485,-0.3487690656723048,-0.0007135609398584782,-0.05629650155453898,-2.7084844820715235,-0.771383385727564,0.08426720060772908,-0.07971526116000849,0.008283492896195867,-0.5749647287326067,-0.0006151567440955841,-0.07673376737566694,0.06015682512721118,0.2648933292362983,-0.6815090190694981
1339,-4.2737043698952695,1.421326843093159,7.767738776648416,-0.41159483023886506,-0.3485476554622866,-0.0007130280340020023,-0.05625445813408489,-2.708905654707399,-0.7712000936698863,0.08423710110453668,-0.07937575936169505,0.008282111861673214,-0.5745841861944582,-0.000615351887172928,-0.0767643295754906,0.06012448441707345,0.2647946093607079,-0.6813196268048882
1340,-4.274257911889669,1.4216346093277663,7.763528982632511,-0.411315434515736,-0.34832648438433084,-0.0007124959235274293,-0.05621247746179309,-2.7093265272268616,-0.7710168592313814,0.08420700930267318,-0.0790368189583307,0.008280722618961817,-0.574204044032723,-0.000615546983247946,-0.07679487768985221,0.06009215537764411,0.26469587661716987,-0.6811303460555762
1341,-4.2748106823648016,1.421941859815587,7.759321015339262,-0.41103637794404946,-0.3481055521140095,-0.0007119646066553814,-0.05617055939732541,-2.7097470997617883,-0.7708336823921003,0.08417692520028078,-0.07869843910528851,0.008279325204682452,-0.5738243019002036,-0.0006157420323294733,-0.07682541172366443,0.06005983808099011,0.26459713123966067,-0.680941176746653
1342,-4.275362682773334,1.4222485950366974,7.755114882166018,-0.4107576599821976,-0.3478848583273852,-0.0007114340816117835,-0.056128703800761584,-2.7101673724439963,-0.7706505631321009,0.08414684879550224,-0.07836061895917679,0.008277919655329972,-0.5734449594490768,-0.0006159370344263509,-0.07685593168183837,0.060027532598739455,0.26449837346138083,-0.680752118803263
1343,-4.275913914564946,1.4225548154707817,7.750910590463139,-0.41047928008958107,-0.3476644027010102,-0.0007109043466278454,-0.056086910532597595,-2.7105873454052585,-0.7704675014314487,0.08411678008648076,-0.07802335767783997,0.008276506007273664,-0.5730660163308985,-0.0006161319895474121,-0.07688643756928365,0.059995239002083235,0.26439960351475694,-0.6805631721506045
1344,-4.276464379186324,1.4228605215971262,7.746708147534202,-0.41020123772660705,-0.34744418491192547,-0.0007103753999400391,-0.05604517945374424,-2.711007018777288,-0.7702844972702162,0.08408671907135983,-0.07768665442035327,0.00827508429675771,-0.5726874721966118,-0.0006163268977014923,-0.07691692939090823,0.059962957361777335,0.26430082163144436,-0.6803743367139293
1345,-4.277014078081175,1.4231657138946177,7.742507560636223,-0.40992353235468687,-0.3472242046376603,-0.0007098472397900849,-0.05600351042552544,-2.7114263926917532,-0.7701015506284831,0.08405666574828366,-0.0773505083470244,0.008273654559901564,-0.5723093266965533,-0.00061652175889742,-0.07694740715161824,0.05993068774814459,0.2642020280423283,-0.6801856124185421
1346,-4.277563012690226,1.4234703928417503,7.738308836979851,-0.4096461634362342,-0.3470044615562313,-0.0007093198644249246,-0.0559619033096769,-2.711845467280261,-0.7699186614863363,0.08402662011539647,-0.07701491861938958,0.00827221683270032,-0.5719315794804598,-0.0006167165731440273,-0.0769778708563187,0.059898430231076695,0.264103222977527,-0.6799969991898018
1347,-4.278111184451234,1.4237745589166186,7.734111983729563,-0.4093691304346633,-0.3467849553461418,-0.0007087932720967079,-0.05592035796834442,-2.7122642426743777,-0.7697358298238699,0.08399658217084335,-0.07667988440021245,0.008270771151025164,-0.5715542301974739,-0.0006169113404501444,-0.07700832050991263,0.05986618488003585,0.2640044066663931,-0.6798084969531198
1348,-4.278658594798982,1.4240782125969227,7.729917008003879,-0.4090924328143858,-0.3465656856863807,-0.0007082674610627703,-0.05587887426408247,-2.712682719005614,-0.7695530556211853,0.08396655191276967,-0.07634540485348218,0.008269317550623729,-0.5711772784961512,-0.0006171060608246009,-0.07703875611730154,0.05983395176405703,0.26390557933751607,-0.6796201056339615
1349,-4.279205245165292,1.4243813543599686,7.725723916875553,-0.40881607004081033,-0.3463466522564221,-0.0007077424295856153,-0.055837452059852646,-2.7131008964054235,-0.7693703388583911,0.08393652933932111,-0.07601147914441198,0.008267856067120546,-0.5708007240244671,-0.0006173007342762167,-0.07706917768338552,0.0598017309517496,0.26380674121872427,-0.6794318251578451
1350,-4.279751136979028,1.4246839846826642,7.721532717371783,-0.4085400415803391,-0.34612785473622437,-0.0007072181759328934,-0.055796091219022195,-2.713518775005211,-0.7691876795156031,0.08390651444864394,-0.07567810643943695,0.008266386736017366,-0.5704245664298221,-0.0006174953608138211,-0.07709958521306304,0.059769522511299376,0.2637078925370867,-0.6792436554503426
1351,-4.2802962716661,1.4249861040415248,7.717343416474407,-0.4082643469003666,-0.3459092928062295,-0.000706694698377386,-0.05575479160536248,-2.7139363549363313,-0.7690050775729442,0.0838765072388848,-0.07534528590621259,0.008264909592693617,-0.5700488053590494,-0.0006176899404462363,-0.07712997871123085,0.05973732651047043,0.26360903351891574,-0.6790555964370788
1352,-4.280840650649468,1.425287712912671,7.713156021120104,-0.4079889854692774,-0.3456909661473622,-0.0007061719951969821,-0.05571355308304754,-2.7143536363300873,-0.7688225330105445,0.08384650770819088,-0.07501301671361316,0.008263424672406768,-0.5696734404584204,-0.0006178844731822811,-0.07716035818278418,0.05970514301660699,0.26351016438976854,-0.6788676480437316
1353,-4.281384275349147,1.4255888117718274,7.708970538200582,-0.40771395675644406,-0.34547287444102914,-0.0007056500646746642,-0.05567237551665255,-2.7147706193177283,-0.7686400458085413,0.0838165158547096,-0.07468129803172885,0.008261932010292714,-0.569298471373651,-0.0006180789590307772,-0.07719072363261674,0.05967297209663521,0.2634112853744495,-0.6786798101960323
1354,-4.281927147182215,1.4258894010943264,7.704786974562797,-0.40743926023222504,-0.3452550173691181,-0.0007051289050984859,-0.05563125877115238,-2.715187304030452,-0.7684576159470794,0.08378653167658898,-0.07435012903186522,0.008260431641366193,-0.5689238977499081,-0.0006182733980005423,-0.07722107506562044,0.059640813817065236,0.2633123966970123,-0.6784920828197651
1355,-4.2824692675628135,1.4261894813551057,7.700605337009128,-0.4071648953679629,-0.3450373946139978,-0.000704608514761555,-0.055590202711920104,-2.7156036905994063,-0.7682752434063104,0.08375655517197747,-0.07401950888654207,0.008258923600521158,-0.5685497192318164,-0.000618467790100393,-0.07725141248668618,0.059608668243992816,0.2632134985807617,-0.6783044658407675
1356,-4.283010637902157,1.4264890530287093,7.696425632297575,-0.4068908616359821,-0.3448200058585162,-0.0007040888919620145,-0.0555492072047256,-2.716019779155686,-0.768092928166393,0.0837265863390239,-0.07368943676948925,0.008257407922531164,-0.5681759354634633,-0.0006186621353391473,-0.07728173590070227,0.059576535443101424,0.26311459124825587,-0.6781169591849298
1357,-4.283551259608533,1.426788116589291,7.692247867141977,-0.40661715850958724,-0.3446028507860005,-0.0007035700350030239,-0.05550827211573396,-2.716435569830331,-0.7679106702074936,0.0836966251758775,-0.07335991185564705,0.008255884642049759,-0.567802546088406,-0.0006188564337256156,-0.0773120453125566,0.05954441547966373,0.26301567492130845,-0.6779295627781954
1358,-4.28409113408731,1.4270866725106077,7.688072048212181,-0.40634378546306066,-0.34438592908025606,-0.0007030519421927404,-0.05546739731150418,-2.7168510627543343,-0.7677284695097855,0.08366667168068802,-0.07303093332116384,0.008254353793610867,-0.5674295507496773,-0.0006190506852686085,-0.07734234072713457,0.05951230841854379,0.2629167498209903,-0.6777422765465599
1359,-4.284630262740944,1.427384721266027,7.683898182134245,-0.406070741971661,-0.34416924042556574,-0.0007025346118443017,-0.05542658265898766,-2.7172662580586393,-0.7675463260534489,0.08363672585160573,-0.07270250034339332,0.00825281541162919,-0.567056949089792,-0.0006192448899769409,-0.07737262214932043,0.059480214324198616,0.2628178161676316,-0.6775551004160731
