Date,CDS
2008-04-16,14.717187039179423
2008-04-17,14.612778170422327
2008-04-18,15.23635743620668
2008-04-21,15.104343367443558
2008-04-22,14.728980870849568
2008-04-23,14.845665088039878
2008-04-24,15.079864733073578
2008-04-25,14.347942678863404
2008-04-28,14.054423742691736
2008-04-29,15.035997444493157
2008-04-30,14.825675684521894
2008-05-01,15.456234120733127
2008-05-02,14.884435379186744
2008-05-05,13.506333438369142
2008-05-06,14.036424574709375
2008-05-07,13.197138241690618
2008-05-08,13.087218846531806
2008-05-09,12.713814727506998
2008-05-12,13.670144364484148
2008-05-13,13.265222331014442
2008-05-14,13.600733670759446
2008-05-15,13.7767370313329
2008-05-16,13.660059279148626
2008-05-19,13.585247824108212
2008-05-20,11.379845186539134
2008-05-21,11.380514357567504
2008-05-22,11.415481906957522
2008-05-23,11.331152552029623
2008-05-27,11.496456726077437
2008-05-28,11.211596965965692
2008-05-29,11.41938866638385
2008-05-30,12.295057182490346
2008-06-02,11.940992756591168
2008-06-03,11.710889593285831
2008-06-04,11.763634570976258
2008-06-05,11.656211072213093
2008-06-06,10.692599821204933
2008-06-09,10.767330478572461
2008-06-10,11.233303997087443
2008-06-11,10.93295639886088
2008-06-12,11.448221027536214
2008-06-13,11.280323242347357
2008-06-16,10.794156278386165
2008-06-17,10.521349250792813
2008-06-18,10.283128084041804
2008-06-19,10.665069906436415
2008-06-20,11.353057507170139
2008-06-23,11.048411609972552
2008-06-24,11.415252499476214
2008-06-25,11.62370652824833
2008-06-26,11.046621665523773
2008-06-27,10.82996521136332
2008-06-30,10.556936319515176
2008-07-01,10.456549514911305
2008-07-02,10.23309023637987
2008-07-03,10.35227677142728
2008-07-07,10.27975706602746
2008-07-08,10.637166956371063
2008-07-09,10.244570792536464
2008-07-10,9.161924144054678
2008-07-11,8.828872103639899
2008-07-14,8.370746637668653
2008-07-15,8.587087134100658
2008-07-16,9.067531069079608
2008-07-17,9.753186861645185
2008-07-18,9.757147010701447
2008-07-21,9.549453121254716
2008-07-22,10.093177323332133
2008-07-23,10.940549010123561
2008-07-24,10.864012166034165
2008-07-25,10.855022253119024
2008-07-28,10.946312991137084
2008-07-29,13.907823017099789
2008-07-30,13.105882871239213
2008-07-31,17.718321251655116
2008-08-01,17.657174397145187
2008-08-04,19.095468213278256
2008-08-05,20.817545737621014
2008-08-06,19.34172846739153
2008-08-07,19.57916734973723
2008-08-08,21.014902930864693
2008-08-11,22.21228683292468
2008-08-12,22.347507794638346
2008-08-13,20.72279494065191
2008-08-14,22.105510636934515
2008-08-15,22.68347708743035
2008-08-18,22.224868984671822
2008-08-19,20.424428046365513
2008-08-20,19.559114438030623
2008-08-21,18.89775285439556
2008-08-22,19.865098699067566
2008-08-25,19.269951091554137
2008-08-26,19.141573724892602
2008-08-27,19.543846975210457
2008-08-28,20.669549204150712
2008-08-29,21.26764200283806
2008-09-02,22.259338166143745
2008-09-03,22.828057263464142
2008-09-04,22.274897057947648
2008-09-05,21.776454997475824
2008-09-08,24.324552854180585
2008-09-09,26.483570964584374
2008-09-10,25.30780076936643
2008-09-11,25.3062096297795
2008-09-12,23.129630291464053
2008-09-15,23.40267138531087
2008-09-16,22.834945187967282
2008-09-17,22.276179696477143
2008-09-18,21.911488736300807
2008-09-19,21.70086446580807
2008-09-22,19.692085272383075
2008-09-23,19.991313411222375
2008-09-24,19.11020637353821
2008-09-25,19.800311919410124
2008-09-26,20.666226641301343
2008-09-29,20.66135165176159
2008-09-30,23.534761331630893
2008-10-01,23.336726735531116
2008-10-02,25.966740464662678
2008-10-03,26.338779341514588
2008-10-06,24.51435668166041
2008-10-07,25.549872425866585
2008-10-08,25.464334731056447
2008-10-09,26.212095807275496
2008-10-10,28.203246763660616
2008-10-13,25.133299867600375
2008-10-14,25.69936746180202
2008-10-15,27.580739179664345
2008-10-16,26.662928550535288
2008-10-17,24.409639152177004
2008-10-20,24.49814302167275
2008-10-21,24.675927370168036
2008-10-22,26.091969104364885
2008-10-23,25.498590676325023
2008-10-24,25.21423726953406
2008-10-27,23.839775142714497
2008-10-28,24.920552322069433
2008-10-29,23.08077875881382
2008-10-30,19.991009011777592
2008-10-31,22.958273606699418
2008-11-03,25.469859164507753
2008-11-04,25.165699499716823
2008-11-05,24.98702196853667
2008-11-06,30.22303844500107
2008-11-07,31.74350489630307
2008-11-10,30.49544326405926
2008-11-11,30.89225711806383
2008-11-12,34.27903032209387
2008-11-13,30.684584843143913
2008-11-14,32.110277635044625
2008-11-17,32.45392989628866
2008-11-18,30.848973866538437
2008-11-19,32.486202694047435
2008-11-20,41.05779214807283
2008-11-21,36.90780606729443
2008-11-24,36.68592171209806
2008-11-25,39.44188784282469
2008-11-26,37.780492155313915
2008-11-28,40.301643856419666
2008-12-01,43.05673368625131
2008-12-02,41.719467092202756
2008-12-03,42.439607768285924
2008-12-04,48.505828177696245
2008-12-05,56.47496072260807
2008-12-08,52.48308446132442
2008-12-09,46.50917313193316
2008-12-10,38.264894054834684
2008-12-11,37.70844930097549
2008-12-12,40.02315239437158
2008-12-15,38.54315038957537
2008-12-16,39.42288651075275
2008-12-17,39.41950102894669
2008-12-18,43.442049864836136
2008-12-19,39.85483421142072
2008-12-22,40.95473203912868
2008-12-23,41.3715127379744
2008-12-24,40.15647907756095
2008-12-26,38.446046944379844
2008-12-29,37.37720269592325
2008-12-30,38.07388182026489
2008-12-31,39.82840641310001
2009-01-02,38.64783944392472
2009-01-05,36.615198738919155
2009-01-06,35.424277774247805
2009-01-07,36.713081520321424
2009-01-08,37.56330658360177
2009-01-09,37.420216709120396
2009-01-12,40.09499505116308
2009-01-13,38.58966173321082
2009-01-14,38.82831574865043
2009-01-15,40.09972893990586
2009-01-16,41.2181931061021
2009-01-20,43.955361425086814
2009-01-21,40.61255524197539
2009-01-22,41.45598584913437
2009-01-23,39.26171983417576
2009-01-26,37.62687997053982
2009-01-27,38.90545700525017
2009-01-28,39.009022439406515
2009-01-29,39.73732228230921
2009-01-30,41.16193231985784
2009-02-02,41.006077471344845
2009-02-03,40.645352327849096
2009-02-04,38.91329499592189
2009-02-05,41.950150564355795
2009-02-06,40.99598198289832
2009-02-09,41.83415976631818
2009-02-10,41.669755889050556
2009-02-11,43.7924630166424
2009-02-12,43.22479224280808
2009-02-13,41.81819679952924
2009-02-17,46.43658319576843
2009-02-18,49.76184584162826
2009-02-19,47.71225803368025
2009-02-20,48.56546125442089
2009-02-23,51.28103017798215
2009-02-24,50.78203447902616
2009-02-25,50.28853263506627
2009-02-26,46.50154466206313
2009-02-27,50.267046782201554
2009-03-02,54.88439602681338
2009-03-03,52.6793851680291
2009-03-04,50.15492456108142
2009-03-05,52.69762065300681
2009-03-06,53.7245559478199
2009-03-09,50.54840848698132
2009-03-10,46.66458316577423
2009-03-11,46.92502285043068
2009-03-12,43.674575288890786
2009-03-13,44.166245486360374
2009-03-16,44.115642847807074
2009-03-17,42.66986623101608
2009-03-18,40.837107739388294
2009-03-19,37.089171038946915
2009-03-20,36.81900746175084
2009-03-23,36.22251856145938
2009-03-24,37.27557409275513
2009-03-25,38.41958847164248
2009-03-26,40.10288142414815
2009-03-27,40.79501495237702
2009-03-30,42.31369540185122
2009-03-31,42.63998161232971
2009-04-01,40.65637075092215
2009-04-02,39.31750293022068
2009-04-03,38.33931809494338
2009-04-06,39.5098362768474
2009-04-07,39.90513326255388
2009-04-08,39.027408236802806
2009-04-09,39.25544901604518
2009-04-13,41.34549351827077
2009-04-14,40.895772463353374
2009-04-15,42.18242258564848
2009-04-16,41.11260938048061
2009-04-17,41.43379215896785
2009-04-20,42.596729260555236
2009-04-21,41.86849465209101
2009-04-22,42.787517367823526
2009-04-23,42.89305322636416
2009-04-24,42.02774580611842
2009-04-27,43.56481570505856
2009-04-28,43.45310159884941
2009-04-29,42.01442454177056
2009-04-30,43.63661740048189
2009-05-01,41.37073037723403
2009-05-04,39.63076820361151
2009-05-05,40.43307845684442
2009-05-06,37.01672950994059
2009-05-07,37.37898362694495
2009-05-08,35.94302743102251
2009-05-11,38.03570375618537
2009-05-12,37.45802875653515
2009-05-13,39.166992418580485
2009-05-14,38.85671366392691
2009-05-15,39.97017693910626
2009-05-18,39.58945663877453
2009-05-19,38.250133544852496
2009-05-20,37.537999944391366
2009-05-21,39.18984390979516
2009-05-22,39.64507217560356
2009-05-26,40.85053129204403
2009-05-27,39.38141457117036
2009-05-28,37.474695068306254
2009-05-29,37.59442124397198
2009-06-01,36.72149307895255
2009-06-02,36.60454801213276
2009-06-03,38.64683165142855
2009-06-04,37.09061963592166
2009-06-05,36.871053321349734
2009-06-08,38.33082339010057
2009-06-09,37.136761608882146
2009-06-10,36.56668347912735
2009-06-11,37.45588720795634
2009-06-12,37.695572868271505
2009-06-15,38.17721796978147
2009-06-16,39.38531739816582
2009-06-17,40.80147784192644
2009-06-18,41.30876451642781
2009-06-19,42.34781987872691
2009-06-22,45.107764875727796
2009-06-23,44.16511208292855
2009-06-24,43.66552359342913
2009-06-25,42.746068394583865
2009-06-26,43.942338339585326
2009-06-29,43.77187800974752
2009-06-30,43.92616410920045
2009-07-01,44.26501873445913
2009-07-02,45.9625349845172
2009-07-06,51.12695020298659
2009-07-07,48.641536336626174
2009-07-08,47.48348289501661
2009-07-09,48.52312477547346
2009-07-10,48.848109847839105
2009-07-13,50.36851961828126
2009-07-14,49.79058872921315
2009-07-15,48.395157845916735
2009-07-16,46.30099982682249
2009-07-17,45.910512106060786
2009-07-20,45.45270339459416
2009-07-21,45.42243772291978
2009-07-22,44.61070797706895
2009-07-23,44.287617436441025
2009-07-24,44.61302717153015
2009-07-27,44.57305188685782
2009-07-28,43.955508510839216
2009-07-29,44.83682711632847
2009-07-30,44.07312637760852
2009-07-31,40.74801080989991
2009-08-03,40.730520871508375
2009-08-04,41.64059684138339
2009-08-05,39.563282890648566
2009-08-06,35.79397725562775
2009-08-07,38.000305431308696
2009-08-10,37.07140584111153
2009-08-11,37.03331888746709
2009-08-12,37.3542160640797
2009-08-13,36.856545950489
2009-08-14,37.100942819769685
2009-08-17,38.05015358601913
2009-08-18,38.162628737673
2009-08-19,38.19337183126219
2009-08-20,38.264021880293086
2009-08-21,38.072157921556574
2009-08-24,37.24771565625059
2009-08-25,38.93201458379954
2009-08-26,39.38687265566901
2009-08-27,39.47749264458552
2009-08-28,37.967275028571216
2009-08-31,38.4275848632803
2009-09-01,38.31653587515375
2009-09-02,38.33889650649639
2009-09-03,37.980317094746795
2009-09-04,38.870250024385804
2009-09-08,37.443035539726914
2009-09-09,38.63148556548317
2009-09-10,37.37545453062694
2009-09-11,36.64501477032508
2009-09-14,36.7837366372921
2009-09-15,37.907160857528126
2009-09-16,38.34873796678355
2009-09-17,40.95284545441866
2009-09-18,39.64567371911724
2009-09-21,38.89540462131614
2009-09-22,39.84269538567819
2009-09-23,40.72495738562871
2009-09-24,41.49530594498589
2009-09-25,41.267422643908404
2009-09-28,41.319504703714315
2009-09-29,45.91189925796829
2009-09-30,41.264138415918744
2009-10-01,40.976253499851204
2009-10-02,42.434438276318815
2009-10-05,43.017988879392504
2009-10-06,44.9038031728373
2009-10-07,48.712233340714995
2009-10-08,49.49049539589532
2009-10-09,55.80342533590508
2009-10-12,57.06675630013828
2009-10-13,49.07576502946889
2009-10-14,50.647957938684186
2009-10-15,58.43040271755758
2009-10-16,54.01772299122914
2009-10-19,54.31309982078413
2009-10-20,49.46693540626859
2009-10-21,50.89490150078764
2009-10-22,57.047524948759424
2009-10-23,56.071322381219126
2009-10-26,59.15524619262965
2009-10-27,62.092887003530684
2009-10-28,54.41877849769541
2009-10-29,56.65050044364578
2009-10-30,48.59366121276336
2009-11-02,47.94401437106113
2009-11-03,47.312881169921035
2009-11-04,44.49928346802584
2009-11-05,48.39746612059503
2009-11-06,54.46325109790299
2009-11-09,52.946725475952064
2009-11-10,53.90716950789004
2009-11-11,56.74844808860914
2009-11-12,61.962802896938356
2009-11-13,56.58431462095787
2009-11-16,60.19972337951596
2009-11-17,62.961261737518164
2009-11-18,61.90550579409567
2009-11-19,68.70136138428008
2009-11-20,78.73767700821618
2009-11-23,72.10037999870448
2009-11-24,64.36825408084829
2009-11-25,62.977631453590526
2009-11-27,58.90709927207928
2009-11-30,47.3893712266514
2009-12-01,55.1198761073447
2009-12-02,52.356575325634616
2009-12-03,50.19172118251881
2009-12-04,53.28490515924981
2009-12-07,49.6609514229684
2009-12-08,47.747810944414624
2009-12-09,49.806753920632396
2009-12-10,48.5333172695355
2009-12-11,51.722692280785516
2009-12-14,50.38996391126747
2009-12-15,50.19741099586646
2009-12-16,45.79479275316619
2009-12-17,45.23035003501655
2009-12-18,46.83001416822567
2009-12-21,48.4322952376508
2009-12-22,50.15975285327863
2009-12-23,51.087506242350685
2009-12-24,50.653509449227855
2009-12-28,50.49117823206652
2009-12-29,50.72937471777548
2009-12-30,49.23983556704131
2009-12-31,42.255461852741234
2010-01-04,39.16761618953517
2010-01-05,40.15831689920475
2010-01-06,39.7258605682149
2010-01-07,42.54801511943745
2010-01-08,42.929254026671074
2010-01-11,45.24828386509046
2010-01-12,46.715491337243776
2010-01-13,46.803929318222856
2010-01-14,49.61082633510028
2010-01-15,50.50635302006788
2010-01-19,51.16114472841631
2010-01-20,56.20010067022803
2010-01-21,50.83510276683815
2010-01-22,52.156858942113885
2010-01-25,50.3698406098855
2010-01-26,50.11458602584496
2010-01-27,49.949473225401
2010-01-28,46.44833304831512
2010-01-29,46.21145782743702
2010-02-01,46.85656010818185
2010-02-02,47.55805903704481
2010-02-03,46.547290901148415
2010-02-04,46.3162655120181
2010-02-05,45.63152761240656
2010-02-08,43.04306294700686
2010-02-09,43.62749083591424
2010-02-10,47.33439841577267
2010-02-11,46.89430659743785
2010-02-12,46.933802281494096
2010-02-16,48.26489884498693
2010-02-17,52.734361183054844
2010-02-18,52.923525040729906
2010-02-19,54.26808592879345
2010-02-22,55.7322707393139
2010-02-23,60.35802793177553
2010-02-24,57.263779766351256
2010-02-25,60.397373782049215
2010-02-26,58.613575836891606
2010-03-01,61.74016501484944
2010-03-02,68.66571820944084
2010-03-03,69.81896374470813
2010-03-04,67.63755242036257
2010-03-05,76.04331004085137
2010-03-08,74.62700319299452
2010-03-09,77.01196599040054
2010-03-10,68.15471429862411
2010-03-11,68.30424532221248
2010-03-12,62.97230452781768
2010-03-15,62.56107804651632
2010-03-16,64.31343784527456
2010-03-17,60.5261959587143
2010-03-18,59.00088168763465
2010-03-19,61.53812738018859
2010-03-22,66.433757820462
2010-03-23,59.7993594794832
2010-03-24,62.03277397042449
2010-03-25,63.175646760561506
2010-03-26,60.34163585339968
2010-03-29,58.19815652050147
2010-03-30,62.41236811421303
2010-03-31,53.48376717293678
2010-04-01,50.9482484956529
2010-04-05,47.380845037761375
2010-04-06,49.0142355386667
2010-04-07,50.949474138255425
2010-04-08,49.01896408606705
2010-04-09,46.02383607202806
2010-04-12,46.29975802218887
2010-04-13,46.684612541321535
2010-04-14,48.81725972340483
2010-04-15,47.82003679740403
2010-04-16,46.394570647733836
2010-04-19,46.836093294927394
2010-04-20,50.873707708124364
2010-04-21,48.895888615928584
2010-04-22,49.790546082700025
2010-04-23,47.78973714408401
2010-04-26,45.555656984630055
2010-04-27,45.72860182291873
2010-04-28,45.97709881504148
2010-04-29,44.31912133504785
2010-04-30,39.7114619079639
2010-05-03,38.974131213434106
2010-05-04,35.7618438921604
2010-05-05,41.258206201030404
2010-05-06,39.29442803010885
2010-05-07,39.7448268940164
2010-05-10,38.34729750800079
2010-05-11,39.834047027061274
2010-05-12,40.09596088610337
2010-05-13,41.9876321228736
2010-05-14,40.793168016576956
2010-05-17,42.461610953901015
2010-05-18,39.62820166647117
2010-05-19,39.53267581849249
2010-05-20,39.32719857991896
2010-05-21,39.74366520175653
2010-05-24,39.806817534894975
2010-05-25,39.04139602032293
2010-05-26,36.13467261825076
2010-05-27,37.079097770447774
2010-05-28,33.353923536799364
2010-06-01,31.195867459578565
2010-06-02,29.936602475961337
2010-06-03,30.83858084938954
2010-06-04,30.335855229835026
2010-06-07,29.474934710055784
2010-06-08,28.87863675319871
2010-06-09,28.160280042933902
2010-06-10,28.17551347525989
2010-06-11,28.42381964012819
2010-06-14,28.251660346515248
2010-06-15,30.160795375866368
2010-06-16,30.795898553979615
2010-06-17,31.661180629503505
2010-06-18,31.210822551448796
2010-06-21,32.24104249315127
2010-06-22,33.62547305337224
2010-06-23,33.378710066201286
2010-06-24,32.10290216883871
2010-06-25,30.50580376427577
2010-06-28,30.85969002213464
2010-06-29,29.963084165411026
2010-06-30,29.67987179570196
2010-07-01,29.951804126078425
2010-07-02,31.136300619045237
2010-07-06,31.16938219420203
2010-07-07,33.20639985754069
2010-07-08,33.72364938654273
2010-07-09,34.903849601711606
2010-07-12,34.60788464204212
2010-07-13,33.60088747188144
2010-07-14,33.174462472124695
2010-07-15,32.09033781026827
2010-07-16,30.707561102445872
2010-07-19,31.22868418627128
2010-07-20,30.124126085961162
2010-07-21,29.551300677676718
2010-07-22,29.954959957374363
2010-07-23,29.386236229559845
2010-07-26,29.6811246848894
2010-07-27,30.020491849988016
2010-07-28,29.499685156308892
2010-07-29,29.472809687677742
2010-07-30,25.04503228235653
2010-08-02,24.908776074449815
2010-08-03,23.92643426568017
2010-08-04,28.114052423607127
2010-08-05,28.458416823798554
2010-08-06,29.17413725165817
2010-08-09,29.003516764059874
2010-08-10,29.466702999991277
2010-08-11,28.99575612623584
2010-08-12,28.538224736350905
2010-08-13,28.32664753893529
2010-08-16,29.15424894750537
2010-08-17,30.457624125889065
2010-08-18,29.830105776368068
2010-08-19,29.238164232636006
2010-08-20,29.176461411249438
2010-08-23,28.075129544323403
2010-08-24,28.373364166239774
2010-08-25,28.49844250982847
2010-08-26,28.01997115898117
2010-08-27,28.108163825526574
2010-08-30,27.401577036352872
2010-08-31,28.09463898099303
2010-09-01,29.458745363077078
2010-09-02,29.4791574775778
2010-09-03,29.247513955949213
2010-09-07,28.47882828400693
2010-09-08,28.038254541289607
2010-09-09,28.364432520370443
2010-09-10,28.065127927159182
2010-09-13,27.947177743447668
2010-09-14,27.395234749647837
2010-09-15,27.204216797913904
2010-09-16,27.222792482533773
2010-09-17,27.507780482481515
2010-09-20,29.153908960931116
2010-09-21,28.885793126560817
2010-09-22,27.93165273626714
2010-09-23,28.039427084737067
2010-09-24,29.093440107402202
2010-09-27,28.67853971864633
2010-09-28,27.918289406955292
2010-09-29,27.684624801023208
2010-09-30,25.669208830881566
2010-10-01,26.26634832049878
2010-10-04,26.34351723714314
2010-10-05,25.780527047555324
2010-10-06,25.078663408689117
2010-10-07,24.835516407150536
2010-10-08,24.70930885147546
2010-10-11,24.007489009302045
2010-10-12,25.16807757856544
2010-10-13,25.828709143148778
2010-10-14,25.038551076774045
2010-10-15,25.008409083827356
2010-10-18,25.597110655822124
2010-10-19,25.308962570998155
2010-10-20,25.716203866362765
2010-10-21,26.00463683046166
2010-10-22,25.225675357371642
2010-10-25,26.031954731914873
2010-10-26,26.531238363227487
2010-10-27,26.708120157734456
2010-10-28,27.2106479522944
2010-10-29,24.87714707694618
2010-11-01,25.480268800396697
2010-11-02,25.087533863826085
2010-11-03,29.43374915485089
2010-11-04,30.27682769955094
2010-11-05,29.701171693782054
2010-11-08,29.355770363707414
2010-11-09,27.633692164803882
2010-11-10,27.943006937147082
2010-11-11,27.461368707033337
2010-11-12,28.05171746077229
2010-11-15,27.507632971142336
2010-11-16,26.151954503686945
2010-11-17,25.878505634113687
2010-11-18,26.130628611351234
2010-11-19,25.58246467956614
2010-11-22,24.907402437624768
2010-11-23,24.24683245797429
2010-11-24,24.702834727144612
2010-11-26,24.25890523739119
2010-11-29,24.97593046524878
2010-11-30,25.6677027005552
2010-12-01,25.551687672367287
2010-12-02,25.68951169883334
2010-12-03,25.754255352586977
2010-12-06,24.936247531384005
2010-12-07,24.779277101652188
2010-12-08,25.71738013680804
2010-12-09,25.711382245046977
2010-12-10,25.600139207654657
2010-12-13,25.059004497147026
2010-12-14,25.213829934302943
2010-12-15,25.364484605366346
2010-12-16,25.562178719182484
2010-12-17,26.474240838000036
2010-12-20,27.124405504005743
2010-12-21,26.50538216907925
2010-12-22,26.418734775169504
2010-12-23,26.195709412443588
2010-12-27,26.63446231519666
2010-12-28,26.64199936809786
2010-12-29,26.234392416589152
2010-12-30,26.141954962571006
2010-12-31,25.63071013830734
2011-01-03,26.298011174595374
2011-01-04,26.095937542564467
2011-01-05,25.777843817583953
2011-01-06,26.156061219761284
2011-01-07,25.523577491705648
2011-01-10,24.634264162263932
2011-01-11,23.599426799625135
2011-01-12,24.513171130067672
2011-01-13,24.526028232941524
2011-01-14,24.302129001267822
2011-01-18,24.770774595904566
2011-01-19,23.825277708277525
2011-01-20,24.514183563070766
2011-01-21,25.648729203530017
2011-01-24,27.09677362582755
2011-01-25,27.618310995580526
2011-01-26,27.384350250308206
2011-01-27,27.265402392131122
2011-01-28,26.029300395113417
2011-01-31,25.152335345472032
2011-02-01,25.518945863963687
2011-02-02,24.63845370895696
2011-02-03,24.87777568151537
2011-02-04,27.24187899071897
2011-02-07,27.69046988661871
2011-02-08,28.140045332374367
2011-02-09,27.916105393602184
2011-02-10,27.810197271011145
2011-02-11,27.926860368932648
2011-02-14,27.712981117046482
2011-02-15,28.06471336841829
2011-02-16,27.277493906537135
2011-02-17,26.960742153889413
2011-02-18,26.520814462408666
