Date,CDS
2001-08-17,12.775170892506317
2001-08-20,12.896353054959016
2001-08-21,12.706971623671476
2001-08-22,12.79895520061242
2001-08-23,12.573573909558428
2001-08-24,12.592480889931394
2001-08-27,12.71392997525051
2001-08-28,12.695435296724947
2001-08-29,12.793029662289634
2001-08-30,13.25649267536008
2001-08-31,12.416532303289758
2001-09-04,12.407318268582054
2001-09-05,12.524305662540277
2001-09-06,13.184150496588998
2001-09-07,12.873987539817717
2001-09-10,13.075497608396475
2001-09-17,16.594507025854387
2001-09-18,17.527463001853157
2001-09-19,16.965526557754455
2001-09-20,17.89180834957876
2001-09-21,16.669467118120753
2001-09-24,17.01043594743578
2001-09-25,16.87508929253144
2001-09-26,16.26768175845134
2001-09-27,16.044100874937644
2001-09-28,20.035481908505425
2001-10-01,21.043359731453847
2001-10-02,21.604520871485782
2001-10-03,20.97463349215322
2001-10-04,22.72637157531159
2001-10-05,21.84115479025508
2001-10-08,22.986929067587326
2001-10-09,23.991481882540683
2001-10-10,24.002111501871987
2001-10-11,23.28567687212328
2001-10-12,24.042910947357626
2001-10-15,23.370960899453955
2001-10-16,22.93458565418837
2001-10-17,23.46174973633593
2001-10-18,24.521595242743647
2001-10-19,24.092784023020254
2001-10-22,24.042814790844382
2001-10-23,23.775338724052343
2001-10-24,24.583320847866606
2001-10-25,24.34135356767944
2001-10-26,24.490840182221728
2001-10-29,24.44644996629597
2001-10-30,24.937623994577656
2001-10-31,23.980954901131916
2001-11-01,24.128737653270786
2001-11-02,23.954890437292825
2001-11-05,24.046923705477926
2001-11-06,24.1243743192174
2001-11-07,22.88878549874075
2001-11-08,22.73700444639705
2001-11-09,23.293226669858416
2001-11-12,25.25316749124941
2001-11-13,24.280448551895088
2001-11-14,22.646116188871122
2001-11-15,22.035249287028805
2001-11-16,22.109158504101295
2001-11-19,22.789380727254446
2001-11-20,23.330489658425932
2001-11-21,23.82613234548981
2001-11-23,24.130723036318372
2001-11-26,23.607581589537972
2001-11-27,22.906914410759065
2001-11-28,22.877665317089164
2001-11-29,23.074569147918826
2001-11-30,23.28234337982967
2001-12-03,22.874090021325358
2001-12-04,22.701778335797677
2001-12-05,21.124368361410045
2001-12-06,21.37812141500477
2001-12-07,21.698850527309947
2001-12-10,21.240715713916384
2001-12-11,20.861809521845508
2001-12-12,21.816749518516275
2001-12-13,21.632316648064087
2001-12-14,22.02855482092244
2001-12-17,23.376420905660947
2001-12-18,22.86562082451097
2001-12-19,23.27068922249209
2001-12-20,23.744377483549993
2001-12-21,23.627181731685397
2001-12-24,23.25310111255034
2001-12-26,22.6842730801336
2001-12-27,22.3358263131708
2001-12-28,22.3110606244936
2001-12-31,22.454645112172603
